GraphNo,Stadd1,aCo,bCo,cCo
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
10,0,1,100,10000
